,filename,season,tod,ebird_code,country,counts
6015,XC205289.wav,spring,day,bkhgro,United States,100
6017,XC205382.wav,spring,morning,wesmea,United States,100
6024,XC205391.wav,spring,day,bkhgro,United States,100
6025,XC205394.wav,spring,day,buggna,United States,100
6026,XC205395.wav,spring,day,buggna,United States,100
6027,XC205420.wav,spring,day,buggna,United States,100
6028,XC205423.wav,spring,day,spotow,United States,100
6030,XC205431.wav,spring,day,buggna,United States,100
6031,XC205433.wav,spring,day,bewwre,United States,100
6037,XC205468.wav,spring,day,brespa,United States,100
6038,XC205469.wav,spring,day,brespa,United States,100
6039,XC205470.wav,spring,morning,brespa,United States,100
6042,XC205473.wav,spring,day,astfly,United States,100
6043,XC205474.wav,spring,day,brespa,United States,100
6054,XC205514.wav,fall,day,amegfi,United States,100
6058,XC205523.wav,fall,day,buggna,Canada,100
6061,XC205543.wav,winter,morning,daejun,United States,100
6064,XC205555.wav,fall,morning,purfin,United States,100
6081,XC205776.wav,spring,day,warvir,United States,100
6084,XC205796.wav,winter,morning,foxspa,United States,100
6093,XC205810.wav,spring,morning,sonspa,United States,100
6096,XC205822.wav,winter,day,norcar,United States,100
6097,XC205824.wav,winter,day,norcar,United States,100
6099,XC205836.wav,winter,day,norcar,United States,100
6101,XC205869.wav,spring,morning,buggna,United States,100
6102,XC205870.wav,spring,morning,spotow,United States,100
6109,XC205922.wav,summer,day,gnttow,United States,100
6112,XC205937.wav,summer,day,herthr,United States,100
6116,XC205972.wav,summer,morning,purfin,Canada,100
6118,XC205981.wav,summer,morning,indbun,United States,100
6119,XC205982.wav,summer,morning,bkhgro,United States,100
6121,XC205988.wav,summer,morning,bkhgro,United States,100
6138,XC206067.wav,summer,morning,warvir,United States,100
6139,XC206070.wav,summer,morning,amegfi,United States,100
6140,XC206077.wav,summer,night,gnttow,United States,100
6141,XC206078.wav,summer,night,herthr,United States,100
6143,XC206081.wav,summer,morning,warvir,United States,100
6147,XC206086.wav,summer,day,gnttow,United States,100
6154,XC206096.wav,summer,night,daejun,United States,100
6155,XC206099.wav,summer,night,herthr,United States,100
6156,XC206101.wav,summer,day,daejun,United States,100
6159,XC206125.wav,summer,day,whcspa,United States,100
6161,XC206127.wav,summer,day,whcspa,United States,100
6162,XC206129.wav,summer,day,whcspa,United States,100
6165,XC206147.wav,summer,day,warvir,United States,100
6167,XC206149.wav,summer,day,gnttow,United States,100
6169,XC206151.wav,summer,day,gnttow,United States,100
6171,XC206153.wav,summer,day,whcspa,United States,100
6172,XC206154.wav,summer,day,whcspa,United States,100
6174,XC206201.wav,winter,morning,swaspa,United States,100
6184,XC207795.wav,summer,morning,daejun,United States,100
6196,XC209082.wav,winter,day,dowwoo,United States,100
6199,XC209320.wav,fall,day,annhum,Canada,100
6205,XC209698.wav,winter,day,rebwoo,United States,100
6236,XC210403.wav,summer,day,bkhgro,Mexico,100
6245,XC210488.wav,winter,morning,whbnut,United States,100
6250,XC210550.wav,summer,day,dowwoo,United States,100
6265,XC210732.wav,fall,day,amegfi,United States,100
6266,XC210744.wav,fall,day,amegfi,United States,100
6267,XC210746.wav,fall,day,amegfi,United States,100
6269,XC210754.wav,fall,day,amegfi,United States,100
6289,XC210866.wav,fall,day,dowwoo,United States,100
6290,XC210867.wav,winter,day,dowwoo,United States,100
6294,XC210896.wav,fall,day,foxspa,United States,100
6295,XC210897.wav,winter,morning,foxspa,United States,100
6296,XC210898.wav,fall,day,foxspa,United States,100
6297,XC210899.wav,fall,day,gockin,United States,100
6298,XC210900.wav,fall,day,gockin,United States,100
6299,XC210901.wav,winter,day,gockin,United States,100
6300,XC210902.wav,winter,day,gockin,United States,100
6301,XC210903.wav,winter,morning,gockin,United States,100
6335,XC211200.wav,winter,morning,herthr,United States,100
6359,XC211426.wav,fall,morning,herthr,United States,100
6361,XC211486.wav,winter,day,wesmea,United States,100
6362,XC211633.wav,summer,morning,norcar,United States,100
6384,XC212943.wav,winter,day,bewwre,United States,100
6385,XC212944.wav,winter,day,wesmea,United States,100
6401,XC215342.wav,summer,morning,sonspa,Canada,100
6402,XC215344.wav,summer,morning,sonspa,Canada,100
6413,XC215704.wav,spring,day,gockin,United States,100
6426,XC216178.wav,spring,day,bewwre,Canada,100
6427,XC216179.wav,spring,day,annhum,Canada,100
6436,XC216434.wav,winter,day,swaspa,United States,100
6437,XC216437.wav,winter,day,swaspa,United States,100
6464,XC217005.wav,spring,morning,amegfi,United States,100
6473,XC217070.wav,spring,morning,whbnut,United States,100
6474,XC217071.wav,spring,morning,whbnut,United States,100
6475,XC217072.wav,spring,morning,whbnut,United States,100
6478,XC217148.wav,winter,day,purfin,United States,100
6481,XC217293.wav,spring,morning,wesmea,United States,100
6509,XC217819.wav,spring,day,bewwre,United States,100
6510,XC217823.wav,spring,morning,bewwre,United States,100
6511,XC217824.wav,spring,day,bewwre,United States,100
6512,XC217827.wav,spring,day,brespa,United States,100
6516,XC217833.wav,summer,day,bewwre,United States,100
6517,XC217834.wav,spring,day,bewwre,United States,100
6518,XC217835.wav,spring,morning,bewwre,United States,100
6519,XC217839.wav,spring,day,bewwre,United States,100
6520,XC217841.wav,spring,day,bewwre,United States,100
6521,XC217843.wav,spring,day,bewwre,United States,100
6522,XC217847.wav,spring,day,bewwre,United States,100
6523,XC217851.wav,spring,day,bewwre,United States,100
6524,XC217853.wav,spring,day,bewwre,United States,100
6525,XC217854.wav,summer,morning,bewwre,United States,100
6526,XC217857.wav,summer,day,bewwre,United States,100
6527,XC217858.wav,summer,day,bewwre,United States,100
6528,XC217911.wav,spring,day,bewwre,United States,100
6529,XC217912.wav,summer,day,bewwre,United States,100
6530,XC217913.wav,spring,day,bewwre,United States,100
6531,XC217924.wav,spring,day,bewwre,United States,100
6532,XC217930.wav,summer,morning,bkhgro,United States,100
6533,XC217932.wav,summer,day,bkhgro,United States,100
6534,XC217940.wav,spring,morning,bkhgro,United States,100
6535,XC217942.wav,summer,day,bkhgro,United States,100
6573,XC218808.wav,spring,day,dowwoo,United States,100
6591,XC219343.wav,spring,day,spotow,United States,100
6662,XC225350.wav,spring,morning,bewwre,United States,100
6694,XC227667.wav,summer,morning,purfin,United States,100
6695,XC227730.wav,summer,day,purfin,United States,100
6696,XC227849.wav,spring,day,purfin,United States,100
6697,XC227869.wav,spring,day,purfin,United States,100
6698,XC227870.wav,fall,day,purfin,United States,100
6699,XC227880.wav,spring,morning,purfin,United States,100
6700,XC227972.wav,spring,day,purfin,United States,100
6701,XC228211.wav,spring,day,purfin,United States,100
6702,XC228232.wav,spring,morning,purfin,United States,100
6721,XC232501.wav,spring,morning,wesmea,United States,100
6724,XC232512.wav,spring,morning,wesmea,United States,100
6725,XC232514.wav,spring,morning,wesmea,United States,100
6740,XC233122.wav,spring,morning,norcar,United States,100
6741,XC233123.wav,spring,morning,norcar,United States,100
6742,XC233132.wav,summer,day,bkhgro,Mexico,100
6747,XC233332.wav,summer,morning,indbun,United States,100
6748,XC233341.wav,summer,day,bkhgro,Mexico,100
6749,XC233342.wav,summer,day,bkhgro,Mexico,100
6750,XC233343.wav,summer,day,bkhgro,Mexico,100
6763,XC233489.wav,spring,day,astfly,United States,100
6767,XC233660.wav,spring,day,marwre,United States,100
6773,XC233975.wav,spring,day,foxspa,Canada,100
6777,XC234211.wav,spring,morning,wesmea,United States,100
6781,XC234332.wav,spring,day,pasfly,United States,100
6791,XC234563.wav,spring,morning,foxspa,Canada,100
6794,XC234614.wav,spring,day,comgra,Canada,100
6798,XC234785.wav,spring,day,bnhcow,Canada,100
6802,XC235048.wav,spring,morning,gnttow,United States,100
6803,XC235054.wav,spring,morning,astfly,United States,100
6806,XC235197.wav,summer,day,buggna,United States,100
6808,XC235427.wav,spring,day,bnhcow,United States,100
6810,XC235432.wav,spring,day,norcar,United States,100
6833,XC236563.wav,spring,morning,amegfi,United States,100
6840,XC236586.wav,spring,day,marwre,United States,100
6847,XC236719.wav,spring,morning,norcar,Mexico,100
6850,XC236807.wav,spring,day,bkhgro,United States,100
6858,XC237263.wav,spring,morning,bewwre,United States,100
6861,XC237342.wav,spring,morning,purfin,United States,100
6878,XC237746.wav,spring,day,swaspa,United States,100
6879,XC237749.wav,spring,day,swaspa,United States,100
6893,XC239645.wav,spring,morning,amegfi,United States,100
6911,XC240406.wav,spring,day,annhum,United States,100
6919,XC240737.wav,spring,morning,whbnut,Canada,100
6924,XC241017.wav,spring,morning,cacwre,United States,100
6932,XC241120.wav,spring,morning,indbun,United States,100
6961,XC243688.wav,spring,day,bewwre,United States,100
6988,XC244505.wav,spring,day,astfly,United States,100
7010,XC244578.wav,spring,day,purfin,United States,100
7045,XC246331.wav,spring,day,dowwoo,United States,100
7046,XC246335.wav,spring,day,dowwoo,United States,100
7047,XC246336.wav,spring,morning,rebwoo,Canada,100
7053,XC246746.wav,spring,morning,wesmea,United States,100
7059,XC246781.wav,spring,day,purfin,United States,100
7061,XC246799.wav,spring,morning,wesmea,United States,100
7064,XC246812.wav,spring,day,sonspa,United States,100
7066,XC246978.wav,spring,morning,comgra,United States,100
7071,XC247308.wav,spring,morning,buggna,United States,100
7080,XC247613.wav,spring,morning,cacwre,United States,100
7094,XC247803.wav,spring,day,purfin,United States,100
7098,XC247826.wav,spring,morning,comgra,United States,100
7115,XC247992.wav,summer,day,indbun,United States,100
7125,XC248137.wav,summer,morning,dowwoo,United States,100
7130,XC250860.wav,summer,day,bkhgro,United States,100
7131,XC250999.wav,summer,day,bkhgro,United States,100
7132,XC251303.wav,spring,day,dowwoo,Canada,100
7144,XC251826.wav,spring,morning,bkhgro,Canada,100
7153,XC252369.wav,summer,morning,spotow,United States,100
7160,XC252573.wav,summer,morning,comgra,United States,100
7167,XC252838.wav,summer,day,bkhgro,Mexico,100
7168,XC252840.wav,fall,day,bkhgro,Mexico,100
7173,XC252878.wav,summer,day,gockin,Canada,100
7174,XC252941.wav,summer,day,whbnut,Mexico,100
7176,XC252947.wav,summer,day,whbnut,Mexico,100
7185,XC253256.wav,summer,day,bkhgro,United States,100
7187,XC253310.wav,summer,morning,marwre,Mexico,100
7189,XC253317.wav,summer,morning,brespa,United States,100
7191,XC253320.wav,summer,morning,brespa,United States,100
7192,XC253321.wav,summer,day,brespa,United States,100
7199,XC253331.wav,summer,day,gnttow,United States,100
7200,XC253332.wav,summer,day,gnttow,United States,100
7216,XC253389.wav,spring,morning,bnhcow,United States,100
7217,XC253391.wav,spring,morning,warvir,United States,100
7229,XC253520.wav,summer,day,bkhgro,United States,100
7230,XC253521.wav,summer,day,bkhgro,United States,100
7231,XC253526.wav,summer,day,sonspa,United States,100
7235,XC253533.wav,summer,day,whcspa,United States,100
7242,XC253562.wav,summer,morning,gockin,Canada,100
7249,XC253589.wav,summer,morning,daejun,United States,100
7252,XC253704.wav,summer,morning,amegfi,Canada,100
7265,XC253833.wav,summer,day,whcspa,United States,100
7266,XC253834.wav,summer,morning,whcspa,United States,100
7279,XC253921.wav,summer,morning,buggna,United States,100
7280,XC253924.wav,spring,day,cacwre,United States,100
7287,XC253946.wav,spring,day,buggna,United States,100
7288,XC253947.wav,spring,day,buggna,United States,100
7289,XC253948.wav,spring,day,buggna,United States,100
7320,XC254452.wav,summer,day,wesmea,United States,100
7321,XC254454.wav,summer,morning,wesmea,United States,100
7322,XC254455.wav,summer,morning,wesmea,United States,100
7323,XC254456.wav,summer,morning,bkhgro,United States,100
7329,XC254464.wav,summer,morning,spotow,United States,100
7333,XC254477.wav,summer,day,daejun,United States,100
7334,XC254478.wav,summer,day,daejun,United States,100
7335,XC254480.wav,summer,night,daejun,United States,100
7337,XC254483.wav,summer,night,amerob,United States,100
7338,XC254484.wav,summer,night,amerob,United States,100
7345,XC254537.wav,summer,morning,bewwre,Mexico,100
7349,XC254549.wav,summer,morning,spotow,United States,100
7350,XC254552.wav,summer,morning,bewwre,Mexico,100
7428,XC255173.wav,summer,day,gnttow,United States,100
7443,XC255273.wav,spring,morning,indbun,United States,100
7448,XC255294.wav,summer,day,buggna,United States,100
7460,XC255471.wav,summer,day,amegfi,United States,100
7464,XC255631.wav,summer,day,buggna,United States,100
7470,XC255824.wav,summer,morning,brespa,Canada,100
7473,XC255914.wav,summer,morning,bnhcow,Canada,100
7485,XC256196.wav,summer,day,gnttow,United States,100
7495,XC256293.wav,summer,morning,marwre,Canada,100
7499,XC256452.wav,summer,day,brespa,Canada,100
7504,XC256524.wav,summer,morning,marwre,Canada,100
7505,XC256528.wav,summer,morning,marwre,Canada,100
7508,XC256580.wav,summer,day,gnttow,United States,100
7520,XC256731.wav,spring,day,bulori,United States,100
7521,XC256732.wav,spring,morning,bulori,United States,100
7522,XC256733.wav,spring,morning,bulori,United States,100
7523,XC256734.wav,spring,morning,bulori,United States,100
7525,XC256736.wav,spring,morning,bulori,United States,100
7526,XC256738.wav,spring,morning,bulori,United States,100
7527,XC256758.wav,spring,morning,bulori,United States,100
7528,XC256759.wav,spring,day,bulori,United States,100
7529,XC256760.wav,spring,morning,bulori,United States,100
7530,XC256770.wav,summer,day,spotow,United States,100
7534,XC256842.wav,summer,morning,bulori,United States,100
7535,XC256847.wav,spring,morning,bulori,United States,100
7536,XC256848.wav,spring,morning,bulori,United States,100
7537,XC256850.wav,spring,morning,bulori,United States,100
7538,XC256889.wav,spring,morning,bulori,United States,100
7539,XC256893.wav,fall,morning,bulori,United States,100
7540,XC256895.wav,spring,morning,bulori,United States,100
7541,XC256896.wav,spring,morning,bulori,United States,100
7542,XC256898.wav,spring,morning,bulori,United States,100
7543,XC256909.wav,summer,morning,bulori,United States,100
7544,XC256910.wav,spring,morning,bulori,United States,100
7545,XC256913.wav,summer,morning,bulori,United States,100
7546,XC256914.wav,summer,morning,bulori,United States,100
7547,XC256971.wav,summer,morning,bulori,United States,100
7548,XC256972.wav,spring,morning,bulori,United States,100
7549,XC256974.wav,spring,morning,bulori,United States,100
7550,XC256975.wav,summer,morning,bulori,United States,100
7551,XC256976.wav,summer,morning,bulori,United States,100
7552,XC256977.wav,summer,morning,bulori,United States,100
7553,XC256982.wav,summer,morning,bulori,United States,100
7554,XC256983.wav,spring,morning,bulori,United States,100
7555,XC256984.wav,spring,morning,bulori,United States,100
7556,XC256985.wav,spring,morning,bulori,United States,100
7557,XC256986.wav,summer,morning,bulori,United States,100
7562,XC259523.wav,spring,morning,bulori,United States,100
7563,XC259578.wav,spring,morning,bulori,United States,100
7564,XC259620.wav,spring,morning,bulori,United States,100
7565,XC260163.wav,spring,morning,bulori,United States,100
7566,XC260164.wav,spring,morning,bulori,United States,100
7567,XC260167.wav,spring,day,bulori,United States,100
7571,XC260187.wav,summer,day,swaspa,Canada,100
7572,XC260191.wav,summer,morning,bulori,United States,100
7574,XC260196.wav,summer,morning,bulori,United States,100
7583,XC261334.wav,spring,morning,bulori,United States,100
7584,XC261335.wav,spring,morning,bulori,United States,100
7585,XC261339.wav,spring,morning,bulori,United States,100
7586,XC261340.wav,spring,morning,bulori,United States,100
7587,XC261341.wav,spring,morning,bulori,United States,100
7588,XC261345.wav,spring,morning,bulori,United States,100
7590,XC261350.wav,spring,morning,bulori,United States,100
7591,XC261351.wav,summer,morning,gnttow,United States,100
7592,XC261399.wav,summer,day,spotow,Mexico,100
7599,XC262815.wav,summer,day,buggna,United States,100
7605,XC263186.wav,summer,morning,bulori,United States,100
7606,XC263187.wav,summer,morning,bulori,United States,100
7607,XC263188.wav,summer,morning,bulori,United States,100
7608,XC263224.wav,summer,morning,bulori,United States,100
7610,XC263260.wav,summer,morning,bulori,United States,100
7611,XC263266.wav,summer,morning,bulori,United States,100
7612,XC263270.wav,summer,morning,bulori,United States,100
7613,XC263347.wav,summer,morning,bulori,United States,100
7614,XC263353.wav,summer,morning,bulori,United States,100
7615,XC263354.wav,summer,morning,bulori,United States,100
7616,XC263371.wav,summer,morning,bulori,United States,100
7617,XC263374.wav,spring,morning,bulori,United States,100
7618,XC263377.wav,summer,morning,bulori,United States,100
7619,XC263402.wav,summer,morning,bulori,United States,100
7620,XC263404.wav,summer,morning,bulori,United States,100
7622,XC263461.wav,fall,morning,bulori,United States,100
7623,XC263483.wav,spring,day,buggna,United States,100
7624,XC263484.wav,spring,day,buggna,United States,100
7625,XC263485.wav,spring,day,buggna,United States,100
7627,XC263498.wav,summer,day,bulori,United States,100
7638,XC264032.wav,summer,morning,purfin,United States,100
7648,XC264344.wav,summer,morning,amerob,United States,100
7656,XC265039.wav,spring,morning,scoori,United States,100
7657,XC265041.wav,spring,morning,scoori,United States,100
7658,XC265042.wav,summer,morning,scoori,United States,100
7660,XC265044.wav,spring,day,scoori,United States,100
7661,XC265045.wav,spring,day,scoori,United States,100
7662,XC265051.wav,spring,day,gnttow,United States,100
7663,XC265052.wav,spring,day,gnttow,United States,100
7671,XC265132.wav,spring,morning,scoori,United States,100
7672,XC265134.wav,summer,morning,scoori,United States,100
7673,XC265135.wav,summer,morning,scoori,United States,100
7674,XC265138.wav,summer,morning,scoori,United States,100
7675,XC265143.wav,spring,morning,scoori,United States,100
7676,XC265144.wav,spring,day,scoori,United States,100
7677,XC265145.wav,spring,day,scoori,United States,100
7678,XC265146.wav,spring,morning,scoori,United States,100
7679,XC265147.wav,fall,unknown,scoori,United States,100
7680,XC265148.wav,summer,morning,scoori,United States,100
7681,XC265149.wav,spring,morning,scoori,United States,100
7682,XC265292.wav,spring,morning,scoori,United States,100
7683,XC265293.wav,spring,day,scoori,United States,100
7684,XC265294.wav,spring,morning,scoori,United States,100
7685,XC265295.wav,fall,morning,scoori,United States,100
7686,XC265297.wav,summer,unknown,scoori,United States,100
7687,XC265299.wav,summer,morning,scoori,United States,100
7688,XC265302.wav,spring,morning,scoori,United States,100
7689,XC265303.wav,spring,morning,scoori,United States,100
7690,XC265306.wav,spring,morning,scoori,United States,100
7691,XC265307.wav,fall,morning,scoori,United States,100
7692,XC265310.wav,spring,morning,scoori,United States,100
7693,XC265311.wav,spring,day,scoori,United States,100
7694,XC265312.wav,summer,day,scoori,United States,100
7695,XC265316.wav,spring,day,scoori,United States,100
7696,XC265318.wav,spring,day,scoori,United States,100
7697,XC265321.wav,spring,morning,scoori,United States,100
7698,XC265324.wav,spring,morning,scoori,United States,100
7706,XC265456.wav,summer,morning,scoori,United States,100
7707,XC265458.wav,spring,morning,scoori,United States,100
7708,XC265459.wav,summer,day,scoori,United States,100
7709,XC265461.wav,spring,morning,scoori,United States,100
7710,XC265463.wav,spring,morning,scoori,United States,100
7711,XC265464.wav,fall,morning,scoori,United States,100
7712,XC265466.wav,summer,morning,scoori,United States,100
7713,XC265467.wav,fall,morning,scoori,United States,100
7714,XC265468.wav,spring,day,scoori,United States,100
7715,XC265472.wav,spring,day,scoori,United States,100
7716,XC265473.wav,summer,morning,scoori,United States,100
7717,XC265474.wav,summer,morning,scoori,United States,100
7718,XC265475.wav,spring,morning,scoori,United States,100
7719,XC265477.wav,spring,morning,scoori,United States,100
7720,XC265479.wav,spring,morning,scoori,United States,100
7721,XC265481.wav,spring,morning,scoori,United States,100
7722,XC265482.wav,spring,morning,scoori,United States,100
7723,XC265483.wav,spring,day,scoori,United States,100
7724,XC265485.wav,spring,day,scoori,United States,100
7725,XC265487.wav,spring,day,scoori,United States,100
7726,XC265488.wav,spring,day,scoori,United States,100
7728,XC265493.wav,spring,morning,scoori,United States,100
7730,XC265506.wav,spring,day,scoori,United States,100
7731,XC265511.wav,fall,morning,scoori,United States,100
7732,XC265516.wav,spring,morning,scoori,United States,100
7733,XC265518.wav,spring,morning,scoori,United States,100
7739,XC265630.wav,spring,day,scoori,United States,100
7740,XC265631.wav,spring,day,scoori,United States,100
7741,XC265634.wav,spring,day,scoori,United States,100
7742,XC265637.wav,summer,morning,scoori,United States,100
7743,XC265639.wav,spring,morning,scoori,United States,100
7744,XC265640.wav,summer,morning,scoori,United States,100
7745,XC265641.wav,spring,morning,scoori,United States,100
7746,XC265643.wav,spring,morning,scoori,United States,100
7748,XC265647.wav,summer,morning,scoori,United States,100
7749,XC265648.wav,summer,morning,scoori,United States,100
7750,XC265650.wav,summer,morning,scoori,United States,100
7751,XC265651.wav,spring,day,scoori,United States,100
7752,XC265654.wav,spring,day,scoori,United States,100
7753,XC265655.wav,spring,morning,scoori,United States,100
7754,XC265656.wav,spring,morning,scoori,United States,100
7755,XC265658.wav,spring,morning,scoori,United States,100
7756,XC265659.wav,fall,morning,scoori,United States,100
7757,XC265662.wav,summer,morning,scoori,United States,100
7758,XC265664.wav,fall,morning,scoori,United States,100
7762,XC265697.wav,fall,day,scoori,United States,100
7763,XC265702.wav,summer,morning,scoori,United States,100
7764,XC265710.wav,fall,morning,scoori,United States,100
7765,XC265713.wav,fall,morning,scoori,United States,100
7773,XC266303.wav,spring,day,indbun,United States,100
7782,XC266641.wav,spring,morning,norcar,United States,100
7783,XC266643.wav,spring,day,norcar,United States,100
7797,XC267559.wav,summer,morning,rebwoo,United States,100
7799,XC267723.wav,summer,night,foxspa,United States,100
7802,XC267729.wav,summer,morning,foxspa,United States,100
7803,XC267731.wav,summer,morning,foxspa,United States,100
7804,XC267733.wav,summer,morning,foxspa,United States,100
7810,XC267948.wav,summer,morning,bnhcow,United States,100
7811,XC267950.wav,spring,morning,bnhcow,United States,100
7812,XC267952.wav,spring,morning,bnhcow,United States,100
7813,XC267956.wav,spring,day,bnhcow,United States,100
7814,XC267958.wav,spring,morning,bnhcow,United States,100
7815,XC267960.wav,spring,day,bnhcow,United States,100
7816,XC267970.wav,spring,day,bnhcow,United States,100
7817,XC267971.wav,spring,morning,bnhcow,United States,100
7818,XC267974.wav,spring,morning,bnhcow,United States,100
7819,XC267975.wav,spring,morning,bnhcow,United States,100
7820,XC267976.wav,spring,morning,bnhcow,United States,100
7824,XC267999.wav,summer,morning,daejun,United States,100
7839,XC268260.wav,summer,morning,indbun,United States,100
7849,XC268632.wav,summer,morning,indbun,United States,100
7850,XC268646.wav,summer,morning,astfly,United States,100
7851,XC268648.wav,summer,day,astfly,United States,100
7852,XC268649.wav,summer,day,astfly,United States,100
7853,XC268655.wav,spring,morning,astfly,United States,100
7854,XC268658.wav,spring,morning,astfly,United States,100
7855,XC268659.wav,summer,morning,astfly,United States,100
7879,XC269082.wav,spring,day,amerob,United States,100
7892,XC269496.wav,spring,morning,buggna,United States,100
7909,XC269953.wav,summer,day,pasfly,United States,100
7912,XC270181.wav,spring,day,bkhgro,United States,100
7913,XC270182.wav,spring,morning,bkhgro,United States,100
7914,XC270187.wav,spring,morning,bkhgro,United States,100
7915,XC270189.wav,spring,morning,bkhgro,United States,100
7916,XC270192.wav,spring,day,bkhgro,United States,100
7944,XC276993.wav,summer,morning,amegfi,United States,100
7947,XC277025.wav,summer,morning,spotow,United States,100
7951,XC277104.wav,summer,day,gockin,United States,100
7952,XC277107.wav,summer,day,gockin,United States,100
7953,XC277109.wav,summer,day,gockin,United States,100
7958,XC277243.wav,spring,morning,astfly,United States,100
8004,XC277697.wav,summer,day,foxspa,United States,100
8007,XC277707.wav,summer,day,herthr,United States,100
8017,XC277915.wav,spring,day,scoori,United States,100
8018,XC277921.wav,spring,day,bkhgro,United States,100
8033,XC278099.wav,summer,morning,bkhgro,United States,100
8072,XC278861.wav,summer,day,indbun,United States,100
8084,XC279590.wav,summer,morning,marwre,United States,100
8085,XC279629.wav,spring,day,cacwre,United States,100
8086,XC279667.wav,summer,morning,bulori,United States,100
8098,XC281888.wav,spring,morning,cacwre,United States,100
8118,XC282300.wav,spring,day,comgra,United States,100
8119,XC282320.wav,winter,morning,annhum,United States,100
8124,XC282428.wav,winter,day,amerob,United States,100
8173,XC283379.wav,spring,day,whcspa,United States,100
8174,XC283386.wav,spring,morning,whcspa,United States,100
8175,XC283389.wav,spring,morning,whcspa,United States,100
8179,XC283422.wav,spring,morning,whcspa,United States,100
8180,XC283432.wav,spring,day,whcspa,United States,100
8181,XC283471.wav,spring,day,whcspa,United States,100
8182,XC283475.wav,spring,morning,astfly,United States,100
8188,XC283538.wav,spring,day,astfly,United States,100
8189,XC283540.wav,spring,day,astfly,United States,100
8208,XC283765.wav,spring,morning,purfin,United States,100
8219,XC284084.wav,spring,morning,cacwre,United States,100
8223,XC284243.wav,summer,day,marwre,United States,100
8225,XC284249.wav,fall,day,comgra,United States,100
8229,XC284476.wav,summer,morning,gnttow,United States,100
8232,XC284490.wav,summer,morning,gnttow,United States,100
8236,XC284506.wav,summer,morning,gnttow,United States,100
8247,XC285316.wav,spring,morning,norcar,United States,100
8251,XC285491.wav,spring,day,cacwre,United States,100
8258,XC286377.wav,fall,day,gockin,United States,100
8263,XC286426.wav,fall,day,comgra,United States,100
8267,XC286644.wav,summer,day,bulori,United States,100
8272,XC286838.wav,spring,day,astfly,United States,100
8304,XC287646.wav,winter,morning,swaspa,United States,100
8306,XC287784.wav,fall,day,gockin,United States,100
8307,XC287785.wav,fall,day,gockin,United States,100
8314,XC287875.wav,fall,morning,norcar,United States,100
8316,XC287878.wav,fall,morning,gockin,United States,100
8317,XC287880.wav,fall,day,swaspa,United States,100
8318,XC287881.wav,fall,day,sonspa,United States,100
8320,XC287907.wav,spring,day,brespa,United States,100
8324,XC288000.wav,fall,morning,sonspa,United States,100
8326,XC288003.wav,fall,morning,whcspa,United States,100
8335,XC288255.wav,winter,day,sonspa,United States,100
8336,XC288424.wav,spring,morning,whcspa,United States,100
8350,XC288983.wav,winter,day,amegfi,United States,100
8351,XC288984.wav,winter,day,amegfi,United States,100
8364,XC289010.wav,winter,day,marwre,United States,100
8377,XC289049.wav,spring,day,annhum,United States,100
8379,XC289054.wav,spring,day,daejun,United States,100
8384,XC289164.wav,winter,morning,foxspa,United States,100
8386,XC289173.wav,spring,morning,brespa,United States,100
8389,XC289177.wav,spring,morning,brespa,United States,100
8390,XC289178.wav,winter,day,cacwre,Mexico,100
8393,XC289225.wav,winter,day,sonspa,United States,100
8400,XC289369.wav,winter,morning,herthr,United States,100
8412,XC289722.wav,winter,day,rebwoo,United States,100
8413,XC289723.wav,winter,day,rebwoo,United States,100
8416,XC289834.wav,spring,morning,whcspa,Canada,100
8433,XC290063.wav,winter,day,dowwoo,United States,100
8434,XC290064.wav,winter,day,whcspa,United States,100
8436,XC290095.wav,winter,day,rebwoo,United States,100
8440,XC290130.wav,winter,day,marwre,Mexico,100
8441,XC290131.wav,winter,day,marwre,Mexico,100
8442,XC290132.wav,winter,day,sonspa,Mexico,100
8444,XC290138.wav,winter,morning,sonspa,United States,100
8445,XC290140.wav,winter,morning,sonspa,United States,100
8446,XC290146.wav,winter,day,whbnut,United States,100
8465,XC291108.wav,spring,day,gockin,Canada,100
8473,XC291257.wav,winter,morning,foxspa,United States,100
8474,XC291402.wav,spring,day,norcar,United States,100
8475,XC291403.wav,spring,morning,pasfly,United States,100
8483,XC291617.wav,winter,day,buggna,Mexico,100
8484,XC291618.wav,winter,day,buggna,Mexico,100
8493,XC292088.wav,winter,morning,swaspa,United States,100
8496,XC292258.wav,summer,day,swaspa,Canada,100
8499,XC292274.wav,spring,morning,annhum,United States,100
8512,XC292474.wav,winter,morning,purfin,United States,100
8513,XC292588.wav,winter,day,annhum,United States,100
8521,XC292765.wav,winter,day,astfly,Mexico,100
8529,XC293009.wav,summer,morning,dowwoo,Canada,100
8544,XC293328.wav,winter,morning,indbun,Mexico,100
8548,XC293440.wav,summer,morning,bnhcow,Canada,100
8549,XC293614.wav,summer,day,dowwoo,Canada,100
8551,XC293616.wav,summer,day,warvir,Canada,100
8554,XC293630.wav,summer,morning,warvir,United States,100
8562,XC293805.wav,summer,day,wesmea,United States,100
8563,XC293806.wav,summer,morning,wesmea,United States,100
8564,XC293807.wav,summer,day,wesmea,United States,100
8565,XC293808.wav,summer,morning,wesmea,United States,100
8570,XC293817.wav,winter,day,swaspa,United States,100
